date_time,traffic_volume,temp_f,rain_1h,snow_1h,clouds_all,weather_main,holiday,date_time_parsed,year,month_name,hour,day
2018-01-01 14:00:00,3255.0,14.170388147758295,0.4093064966231603,0.00010483741436412286,94,Clouds,None,2018-01-01 14:00:00,2018,Jan,14,1
2018-01-01 15:00:00,1705.0,38.61365619405518,0.0,0.09768310626711427,39,Rain,None,2018-01-01 15:00:00,2018,Jan,15,1
2018-01-01 16:00:00,3163.0,43.119707385353365,0.30398369510120427,0.0,100,Drizzle,None,2018-01-01 16:00:00,2018,Jan,16,1
2018-01-01 17:00:00,4609.0,-12.543243619145898,0.0,0.0,86,Clouds,None,2018-01-01 17:00:00,2018,Jan,17,1
2018-01-01 18:00:00,3198.0,50.19372936460458,0.0,0.11693719343844795,40,Clouds,None,2018-01-01 18:00:00,2018,Jan,18,1
2018-01-01 19:00:00,2834.0,88.9347012346863,0.19947223017760318,0.21555227446342629,56,Clouds,None,2018-01-01 19:00:00,2018,Jan,19,1
2018-01-01 20:00:00,2013.0,51.77918867700164,0.007834770626119744,0.09234616262661052,59,Mist,None,2018-01-01 20:00:00,2018,Jan,20,1
2018-01-01 21:00:00,3077.0,33.779904232485634,0.0,0.0,72,Mist,None,2018-01-01 21:00:00,2018,Jan,21,1
2018-01-01 22:00:00,2920.0,71.38795077929053,0.06884526737036105,0.23005429561703192,34,Clear,None,2018-01-01 22:00:00,2018,Jan,22,1
2018-01-01 23:00:00,2275.0,46.09086194645512,0.0,0.02699232514337622,5,Clear,None,2018-01-01 23:00:00,2018,Jan,23,1
2018-01-03 00:00:00,1307.0,1.4442012471145464,0.0,0.41921280663567195,31,Rain,None,2018-01-03 00:00:00,2018,Jan,0,3
2018-01-03 01:00:00,3132.0,47.87043291215213,0.0,0.020488679828444028,26,Clear,State Fair,2018-01-03 01:00:00,2018,Jan,1,3
2018-01-03 02:00:00,2572.0,12.082064975059351,0.14076716618696195,0.0,32,Clouds,None,2018-01-03 02:00:00,2018,Jan,2,3
2018-01-03 03:00:00,2660.0,47.33504551939775,0.0,0.0,41,Rain,None,2018-01-03 03:00:00,2018,Jan,3,3
2018-01-03 04:00:00,1737.0,50.462854356970865,0.23399583439024835,0.0,62,Clear,None,2018-01-03 04:00:00,2018,Jan,4,3
2018-01-03 05:00:00,2114.0,22.389430211323347,0.2579781617182596,0.0,100,Rain,None,2018-01-03 05:00:00,2018,Jan,5,3
2018-01-03 06:00:00,2798.0,3.372632246726835,0.06987666244398431,0.0,4,Clear,None,2018-01-03 06:00:00,2018,Jan,6,3
2018-01-03 07:00:00,1741.0,51.788098579532765,0.03849000358492191,0.10544619473068588,77,Clouds,None,2018-01-03 07:00:00,2018,Jan,7,3
2018-01-03 08:00:00,,81.943059737362,0.0,0.09517239332006541,56,Rain,None,2018-01-03 08:00:00,2018,Jan,8,3
2018-01-03 09:00:00,4930.0,24.254785042967658,0.0,0.0,51,Rain,None,2018-01-03 09:00:00,2018,Jan,9,3
2018-01-03 10:00:00,2033.0,52.28682960521328,0.10794062581121427,0.5462988986641558,60,Clouds,None,2018-01-03 10:00:00,2018,Jan,10,3
2018-01-03 11:00:00,2379.0,17.117536237235573,0.22654010397842073,0.0,30,Rain,None,2018-01-03 11:00:00,2018,Jan,11,3
2018-01-03 12:00:00,2343.0,-13.55842169918438,0.30699412143799065,0.19380516365128603,42,Clear,None,2018-01-03 12:00:00,2018,Jan,12,3
2018-01-03 13:00:00,2252.0,106.61012562566324,0.40850445534900465,0.06222204136310451,0,Clear,None,2018-01-03 13:00:00,2018,Jan,13,3
2018-01-03 14:00:00,2564.0,45.889058413696496,0.4357305604349672,0.04225771001069088,79,Rain,Martin Luther King Jr Day,2018-01-03 14:00:00,2018,Jan,14,3
2018-01-03 15:00:00,2863.0,12.207214320772648,0.3699331558461136,0.0,58,Clouds,None,2018-01-03 15:00:00,2018,Jan,15,3
2018-01-03 16:00:00,2294.0,61.1872939135408,0.2840969533506971,0.224390822948851,7,Rain,None,2018-01-03 16:00:00,2018,Jan,16,3
2018-01-03 17:00:00,4397.0,32.101473216645815,0.06546623689328168,0.01977784406080541,58,Clear,None,2018-01-03 17:00:00,2018,Jan,17,3
2018-01-03 18:00:00,4054.0,39.5236144244361,0.0,0.00732808116079281,35,Clouds,None,2018-01-03 18:00:00,2018,Jan,18,3
2018-01-03 19:00:00,1413.0,43.68266157203966,0.26623422415222936,0.020986134374497523,0,Clouds,None,2018-01-03 19:00:00,2018,Jan,19,3
2018-01-03 20:00:00,2304.0,12.655274169442306,0.0,0.0,57,Rain,None,2018-01-03 20:00:00,2018,Jan,20,3
2018-01-03 21:00:00,2342.0,46.974498575919085,0.0,0.0,11,Clouds,None,2018-01-03 21:00:00,2018,Jan,21,3
2018-01-03 22:00:00,2709.0,42.81867211975037,0.09675592247549633,0.0,0,Rain,None,2018-01-03 22:00:00,2018,Jan,22,3
2018-01-03 23:00:00,2856.0,70.68785219738011,0.0,0.1534235838884362,16,Clouds,None,2018-01-03 23:00:00,2018,Jan,23,3
2018-01-05 00:00:00,2708.0,89.70971968772356,0.11968192096651378,0.0,29,Drizzle,None,2018-01-05 00:00:00,2018,Jan,0,5
2018-01-05 01:00:00,2266.0,69.6954706671698,0.07458015701030934,0.4138122422883876,52,Clear,None,2018-01-05 01:00:00,2018,Jan,1,5
2018-01-05 02:00:00,1704.0,28.829399342097346,0.0,0.0,73,Mist,None,2018-01-05 02:00:00,2018,Jan,2,5
2018-01-05 03:00:00,3125.0,64.3303026980993,0.37185964067539873,0.0,30,Clouds,None,2018-01-05 03:00:00,2018,Jan,3,5
2018-01-05 04:00:00,1832.0,50.54902513243036,0.0,0.07851862183980529,57,Clear,None,2018-01-05 04:00:00,2018,Jan,4,5
2018-01-05 05:00:00,3045.0,6.133437310248075,0.28051468838536264,0.19767407447579383,1,Clear,None,2018-01-05 05:00:00,2018,Jan,5,5
2018-01-05 06:00:00,2443.0,48.8841159278482,0.3584608594973054,0.0,9,Snow,None,2018-01-05 06:00:00,2018,Jan,6,5
2018-01-05 07:00:00,3132.0,58.97762471226693,0.0,0.05848918786682558,1,Rain,None,2018-01-05 07:00:00,2018,Jan,7,5
2018-01-05 08:00:00,4095.0,65.26632868887259,0.0,0.17222051644863268,14,Clouds,None,2018-01-05 08:00:00,2018,Jan,8,5
2018-01-05 09:00:00,3701.0,51.22191821783525,0.0,0.0,19,Clouds,None,2018-01-05 09:00:00,2018,Jan,9,5
2018-01-05 10:00:00,2465.0,11.803340242447886,0.39022541095692315,0.0,38,Clouds,None,2018-01-05 10:00:00,2018,Jan,10,5
2018-01-05 11:00:00,,41.49628265991277,0.01575034011854161,0.20306084249291753,12,Clear,None,2018-01-05 11:00:00,2018,Jan,11,5
2018-01-05 12:00:00,2217.0,67.51396183765591,0.024268542118037657,0.0,0,Clouds,None,2018-01-05 12:00:00,2018,Jan,12,5
2018-01-05 13:00:00,2869.0,25.308762987231027,0.0,0.04084495537383709,37,Clouds,None,2018-01-05 13:00:00,2018,Jan,13,5
2018-01-05 14:00:00,2654.0,59.39524811853938,0.1486013724583795,0.16321479577976966,60,Mist,None,2018-01-05 14:00:00,2018,Jan,14,5
2018-01-05 15:00:00,2494.0,59.71510572296353,0.14814297769395302,0.0,100,Clouds,None,2018-01-05 15:00:00,2018,Jan,15,5
2018-01-05 16:00:00,2820.0,86.98968909989655,0.0,0.0,100,Clouds,None,2018-01-05 16:00:00,2018,Jan,16,5
2018-01-05 17:00:00,3994.0,66.94046394692218,0.056554913090746235,0.0,0,Clouds,None,2018-01-05 17:00:00,2018,Jan,17,5
2018-01-05 18:00:00,4225.0,39.86724005540599,0.0,0.0,61,Clouds,None,2018-01-05 18:00:00,2018,Jan,18,5
2018-01-05 19:00:00,1564.0,63.02835433077834,0.3109368510561533,0.0,43,Clouds,None,2018-01-05 19:00:00,2018,Jan,19,5
2018-01-05 20:00:00,1973.0,51.594572916868216,0.15327037295849172,0.0,86,Drizzle,None,2018-01-05 20:00:00,2018,Jan,20,5
2018-01-05 21:00:00,3415.0,12.520203294661952,0.194701612187682,0.1426459881592943,38,Mist,None,2018-01-05 21:00:00,2018,Jan,21,5
2018-01-05 22:00:00,2655.0,33.816295822072874,0.0,0.0,17,Snow,None,2018-01-05 22:00:00,2018,Jan,22,5
2018-01-05 23:00:00,2813.0,74.67253540337671,0.2046592132521221,0.16615568026590335,66,Clouds,None,2018-01-05 23:00:00,2018,Jan,23,5
2018-01-07 00:00:00,3286.0,86.68595514495061,0.0,0.0,38,Clouds,Labor Day,2018-01-07 00:00:00,2018,Jan,0,7
2018-01-07 01:00:00,2264.0,59.48179424607609,0.23738992145344529,0.02730606325316352,42,Clouds,None,2018-01-07 01:00:00,2018,Jan,1,7
2018-01-07 02:00:00,2225.0,-15.758509186317616,0.031183076284107908,0.11917748323240579,50,Drizzle,None,2018-01-07 02:00:00,2018,Jan,2,7
2018-01-07 03:00:00,1921.0,59.956783979191215,0.04479050309437173,0.08712681930660018,100,Snow,None,2018-01-07 03:00:00,2018,Jan,3,7
2018-01-07 04:00:00,2825.0,17.751495913865902,0.0,0.4304659412991307,18,Mist,None,2018-01-07 04:00:00,2018,Jan,4,7
2018-01-07 05:00:00,1137.0,55.201795492975556,0.15061135982945445,0.04310022258325301,34,Rain,None,2018-01-07 05:00:00,2018,Jan,5,7
2018-01-07 06:00:00,1446.0,3.9614236823135793,0.0,0.09224068089636435,35,Rain,None,2018-01-07 06:00:00,2018,Jan,6,7
2018-01-07 07:00:00,4220.0,3.472032896509496,0.07992706339603363,0.02646617927759754,74,Clouds,Labor Day,2018-01-07 07:00:00,2018,Jan,7,7
2018-01-07 08:00:00,3109.0,22.054703269042104,0.10420308925552461,0.0,13,Clouds,None,2018-01-07 08:00:00,2018,Jan,8,7
2018-01-07 09:00:00,3323.0,28.60751742806615,0.0,0.0,17,Clouds,None,2018-01-07 09:00:00,2018,Jan,9,7
2018-01-07 10:00:00,3243.0,27.978120749377215,0.0,0.22429112995010436,0,Clear,None,2018-01-07 10:00:00,2018,Jan,10,7
2018-01-07 11:00:00,2862.0,43.340158117067006,0.0,0.33496793249741863,77,Mist,None,2018-01-07 11:00:00,2018,Jan,11,7
2018-01-07 12:00:00,2607.0,53.8350570266408,0.023594062904815416,0.0,9,Clouds,None,2018-01-07 12:00:00,2018,Jan,12,7
2018-01-07 13:00:00,1862.0,19.835343490763282,0.090085801244327,0.07656945485901352,0,Mist,None,2018-01-07 13:00:00,2018,Jan,13,7
2018-01-07 14:00:00,1871.0,45.269269689804304,0.0,0.21315229082411483,32,Clouds,None,2018-01-07 14:00:00,2018,Jan,14,7
2018-01-07 15:00:00,1506.0,71.4660704933633,0.030617805449777557,0.0,27,Clear,None,2018-01-07 15:00:00,2018,Jan,15,7
2018-01-07 16:00:00,4832.0,17.90470139888525,0.10056747582195431,0.20933190780182903,33,Clear,None,2018-01-07 16:00:00,2018,Jan,16,7
2018-01-07 17:00:00,1325.0,-1.8077486469514743,0.15845593476527353,0.04934524131894981,36,Snow,None,2018-01-07 17:00:00,2018,Jan,17,7
2018-01-07 18:00:00,3666.0,29.231035811472783,0.024494540393255007,0.0,66,Clear,None,2018-01-07 18:00:00,2018,Jan,18,7
2018-01-07 19:00:00,3267.0,52.28491238501289,0.0,0.020413234677663705,56,Clouds,None,2018-01-07 19:00:00,2018,Jan,19,7
2018-01-07 20:00:00,2689.0,28.925404631846778,0.08608069465145805,0.0,75,Clouds,None,2018-01-07 20:00:00,2018,Jan,20,7
2018-01-07 21:00:00,2401.0,77.39077355019563,0.05925209068713838,0.0,30,Clouds,None,2018-01-07 21:00:00,2018,Jan,21,7
2018-01-07 22:00:00,2526.0,34.139648351499766,0.06786550960374287,0.0,60,Clouds,None,2018-01-07 22:00:00,2018,Jan,22,7
2018-01-07 23:00:00,1915.0,67.86247936872797,0.2283625475731979,0.0,4,Clouds,None,2018-01-07 23:00:00,2018,Jan,23,7
2018-01-09 00:00:00,2006.0,27.110279902611982,0.055134839522217885,0.1482484063818917,39,Clouds,None,2018-01-09 00:00:00,2018,Jan,0,9
2018-01-09 01:00:00,2016.0,27.096495458103067,0.0,0.2312513835308648,2,Mist,None,2018-01-09 01:00:00,2018,Jan,1,9
2018-01-09 02:00:00,1532.0,47.61106772008089,0.33211508715462523,0.0018510582218634886,61,Clear,None,2018-01-09 02:00:00,2018,Jan,2,9
2018-01-09 03:00:00,1651.0,42.661095239382945,0.12508466141904848,0.3103607620186667,33,Drizzle,None,2018-01-09 03:00:00,2018,Jan,3,9
2018-01-09 04:00:00,2468.0,49.106402411333974,0.0,0.0,24,Clouds,None,2018-01-09 04:00:00,2018,Jan,4,9
2018-01-09 05:00:00,2898.0,32.9659506110282,0.0,0.0,77,Clouds,Independence Day,2018-01-09 05:00:00,2018,Jan,5,9
2018-01-09 06:00:00,2647.0,41.14485988135688,0.0,0.05484132951956998,40,Rain,None,2018-01-09 06:00:00,2018,Jan,6,9
2018-01-09 07:00:00,2187.0,19.37855487760793,0.2899363330508583,0.033032780036815486,53,Clouds,None,2018-01-09 07:00:00,2018,Jan,7,9
2018-01-09 08:00:00,4400.0,42.97340966466944,0.0,0.22026628694951464,50,Clouds,None,2018-01-09 08:00:00,2018,Jan,8,9
2018-01-09 09:00:00,2852.0,68.27079664373846,0.0,0.09417051975068214,56,Clear,None,2018-01-09 09:00:00,2018,Jan,9,9
2018-01-09 10:00:00,3219.0,7.730360783061687,0.0,0.0,41,Mist,None,2018-01-09 10:00:00,2018,Jan,10,9
2018-01-09 11:00:00,2229.0,41.23202467590937,0.22726879884524598,0.0,62,Clear,None,2018-01-09 11:00:00,2018,Jan,11,9
2018-01-09 12:00:00,2673.0,40.832830419536656,0.11675970863836699,0.027738820578412503,82,Clouds,Martin Luther King Jr Day,2018-01-09 12:00:00,2018,Jan,12,9
2018-01-09 13:00:00,2083.0,52.92705018779798,0.012754837579691501,0.17851048693512397,23,Clear,None,2018-01-09 13:00:00,2018,Jan,13,9
2018-01-09 14:00:00,2774.0,55.28867643463002,0.428581372101805,0.030869932308998434,55,Snow,None,2018-01-09 14:00:00,2018,Jan,14,9
2018-01-09 15:00:00,2411.0,46.51913337115487,0.0,0.08724577820689831,64,Clouds,None,2018-01-09 15:00:00,2018,Jan,15,9
2018-01-09 16:00:00,3058.0,61.67491045381902,0.3436148798571047,0.038551841234746496,9,Rain,New Years Day,2018-01-09 16:00:00,2018,Jan,16,9
2018-01-09 17:00:00,3867.0,87.72070398942714,0.0,0.17344501754588393,79,Mist,None,2018-01-09 17:00:00,2018,Jan,17,9
2018-01-09 18:00:00,3584.0,44.05110676994493,0.0,0.08888149538489244,91,Drizzle,Independence Day,2018-01-09 18:00:00,2018,Jan,18,9
2018-01-09 19:00:00,2825.0,97.92118253102618,0.09381321224824697,0.0,54,Clouds,None,2018-01-09 19:00:00,2018,Jan,19,9
2018-01-09 20:00:00,2099.0,64.3585586528239,0.16080313320265954,0.0,53,Rain,None,2018-01-09 20:00:00,2018,Jan,20,9
2018-01-09 21:00:00,2147.0,56.20467629116319,0.0,0.0,54,Clouds,None,2018-01-09 21:00:00,2018,Jan,21,9
2018-01-09 22:00:00,2272.0,27.9378594182743,0.07719197948076041,0.0,2,Rain,None,2018-01-09 22:00:00,2018,Jan,22,9
2018-01-09 23:00:00,2563.0,61.178989668578055,0.09138800517793363,0.10637625956118457,100,Clear,None,2018-01-09 23:00:00,2018,Jan,23,9
2018-01-11 00:00:00,1831.0,1.312832746269796,0.021928971182884262,0.22089148364705236,64,Clouds,None,2018-01-11 00:00:00,2018,Jan,0,11
2018-01-11 01:00:00,2239.0,65.96071463251555,0.0,0.04527810414459883,19,Clouds,None,2018-01-11 01:00:00,2018,Jan,1,11
2018-01-11 02:00:00,2240.0,29.58679409014923,0.0,0.0,29,Rain,None,2018-01-11 02:00:00,2018,Jan,2,11
2018-01-11 03:00:00,1995.0,55.97439768221598,0.12570525003967659,0.05909691667815613,66,Clouds,None,2018-01-11 03:00:00,2018,Jan,3,11
2018-01-11 04:00:00,2866.0,65.34716785256697,0.0,0.0,36,Clear,None,2018-01-11 04:00:00,2018,Jan,4,11
2018-01-11 05:00:00,3072.0,3.7356896039932557,0.11658672658819728,0.011081531203161278,54,Clouds,None,2018-01-11 05:00:00,2018,Jan,5,11
2018-01-11 06:00:00,2668.0,43.33411024440683,0.29132706793364854,0.013123590614870999,49,Rain,None,2018-01-11 06:00:00,2018,Jan,6,11
2018-01-11 07:00:00,3544.0,53.718715856064364,0.3735974139164528,0.0,21,Mist,None,2018-01-11 07:00:00,2018,Jan,7,11
2018-01-11 08:00:00,3128.0,37.42780460062905,0.21911869985676563,0.0,0,Drizzle,None,2018-01-11 08:00:00,2018,Jan,8,11
2018-01-11 09:00:00,2117.0,47.0033946013007,0.05653073398564594,0.1574671899999867,0,Clouds,None,2018-01-11 09:00:00,2018,Jan,9,11
2018-01-11 10:00:00,2373.0,62.79373064280959,0.17384351238886953,0.14487480196259728,47,Clear,None,2018-01-11 10:00:00,2018,Jan,10,11
2018-01-11 11:00:00,2229.0,52.30132009878605,0.021805424719870365,0.0013587470920733806,100,Clouds,None,2018-01-11 11:00:00,2018,Jan,11,11
2018-01-11 12:00:00,2870.0,48.588550512445266,0.2326549808942413,0.03719061580907574,35,Clouds,None,2018-01-11 12:00:00,2018,Jan,12,11
2018-01-11 13:00:00,1930.0,15.57747133822233,0.3294917836133357,0.0468895326880715,90,Rain,None,2018-01-11 13:00:00,2018,Jan,13,11
2018-01-11 14:00:00,2286.0,25.40967285674456,0.13009120321074602,0.0,4,Clouds,None,2018-01-11 14:00:00,2018,Jan,14,11
2018-01-11 15:00:00,1447.0,23.8129076287487,0.0,0.16907965821552468,61,Clear,None,2018-01-11 15:00:00,2018,Jan,15,11
2018-01-11 16:00:00,3075.0,43.113252431486615,0.2304165767976437,0.0,0,Clouds,None,2018-01-11 16:00:00,2018,Jan,16,11
2018-01-11 17:00:00,3173.0,58.56118188967011,0.47424608540850594,0.0,4,Drizzle,None,2018-01-11 17:00:00,2018,Jan,17,11
2018-01-11 18:00:00,4982.0,39.05942681833248,0.09361593945728265,0.3884788283146273,34,Mist,None,2018-01-11 18:00:00,2018,Jan,18,11
2018-01-11 19:00:00,2077.0,48.679999135862595,0.0,0.2057738571170656,44,Clear,None,2018-01-11 19:00:00,2018,Jan,19,11
2018-01-11 20:00:00,2407.0,9.639795035511247,0.13096400759637658,0.0,84,Clouds,None,2018-01-11 20:00:00,2018,Jan,20,11
2018-01-11 21:00:00,2011.0,69.9231742441033,0.0045658344575848706,0.11830366764437802,56,Clouds,None,2018-01-11 21:00:00,2018,Jan,21,11
2018-01-11 22:00:00,2028.0,49.93237500696624,0.0,0.20906365934599486,36,Clouds,None,2018-01-11 22:00:00,2018,Jan,22,11
2018-01-11 23:00:00,1315.0,64.94399378542965,0.14210852002891827,0.0,98,Clear,None,2018-01-11 23:00:00,2018,Jan,23,11
2018-01-13 00:00:00,2234.0,31.068443715344124,0.22321700566151903,0.0,34,Clouds,None,2018-01-13 00:00:00,2018,Jan,0,13
2018-01-13 01:00:00,2957.0,21.66931430545833,0.3771734220615456,0.10312200420353344,66,Clear,None,2018-01-13 01:00:00,2018,Jan,1,13
2018-01-13 02:00:00,1819.0,60.99063523523576,0.0,0.2998003662402046,100,Clouds,None,2018-01-13 02:00:00,2018,Jan,2,13
2018-01-13 03:00:00,3054.0,21.90986263645779,0.10107976479607178,0.0,30,Mist,None,2018-01-13 03:00:00,2018,Jan,3,13
2018-01-13 04:00:00,3122.0,47.354156662558395,0.3831925365680394,0.3525132095573307,56,Clear,None,2018-01-13 04:00:00,2018,Jan,4,13
2018-01-13 05:00:00,2101.0,70.71299137500871,0.0,0.10019080077052307,37,Rain,None,2018-01-13 05:00:00,2018,Jan,5,13
2018-01-13 06:00:00,1648.0,9.20987963290543,0.0,0.0,47,Clouds,None,2018-01-13 06:00:00,2018,Jan,6,13
2018-01-13 07:00:00,3400.0,73.5993697492475,0.15776987924992386,0.0,75,Clouds,None,2018-01-13 07:00:00,2018,Jan,7,13
2018-01-13 08:00:00,4051.0,61.39335907514167,0.0,0.013551676089821822,48,Clouds,None,2018-01-13 08:00:00,2018,Jan,8,13
2018-01-13 09:00:00,4320.0,51.177577118209896,0.0,0.004072527404340789,34,Clear,None,2018-01-13 09:00:00,2018,Jan,9,13
2018-01-13 10:00:00,2401.0,25.000688894016918,0.0,0.16658785067545367,92,Snow,None,2018-01-13 10:00:00,2018,Jan,10,13
2018-01-13 11:00:00,1393.0,20.70064944490695,0.14466135578803857,0.21284191000970631,91,Clear,None,2018-01-13 11:00:00,2018,Jan,11,13
2018-01-13 12:00:00,2855.0,63.8760890971584,0.16839734649848973,0.0,51,Clear,None,2018-01-13 12:00:00,2018,Jan,12,13
2018-01-13 13:00:00,2405.0,96.15452102309031,0.0,0.02847251592797128,9,Clouds,None,2018-01-13 13:00:00,2018,Jan,13,13
2018-01-13 14:00:00,2876.0,73.85191952416248,0.10592621023509552,0.0002686646513840006,21,Rain,Martin Luther King Jr Day,2018-01-13 14:00:00,2018,Jan,14,13
2018-01-13 15:00:00,2971.0,23.52353917441646,0.0,0.0,39,Clear,None,2018-01-13 15:00:00,2018,Jan,15,13
2018-01-13 16:00:00,3865.0,-13.900952273424512,0.0663563350977237,0.0,52,Clouds,None,2018-01-13 16:00:00,2018,Jan,16,13
2018-01-13 17:00:00,4026.0,83.67070900252308,0.3571414175066138,0.0,72,Mist,None,2018-01-13 17:00:00,2018,Jan,17,13
2018-01-13 18:00:00,3571.0,12.198768967106336,0.30390117162519387,0.0,0,Clear,Washingtons Birthday,2018-01-13 18:00:00,2018,Jan,18,13
2018-01-13 19:00:00,1191.0,38.85013167642034,0.0,0.0,76,Rain,None,2018-01-13 19:00:00,2018,Jan,19,13
2018-01-13 20:00:00,2397.0,28.550588679878974,0.07020929009456033,0.0,100,Clouds,Memorial Day,2018-01-13 20:00:00,2018,Jan,20,13
2018-01-13 21:00:00,3861.0,48.41547252440812,0.0,0.019188107878307905,35,Clear,None,2018-01-13 21:00:00,2018,Jan,21,13
2018-01-13 22:00:00,1917.0,59.26452645689925,0.16587308774104448,0.0,5,Snow,None,2018-01-13 22:00:00,2018,Jan,22,13
2018-01-13 23:00:00,2932.0,54.076456012244165,0.0,0.41758526318008454,60,Clear,None,2018-01-13 23:00:00,2018,Jan,23,13
2018-01-15 00:00:00,2535.0,44.49484882458631,0.24059979581404006,0.007064205705506426,38,Clear,Labor Day,2018-01-15 00:00:00,2018,Jan,0,15
2018-01-15 01:00:00,2775.0,35.17111116563343,0.22207926932802974,0.21247980046455534,27,Clear,State Fair,2018-01-15 01:00:00,2018,Jan,1,15
2018-01-15 02:00:00,2667.0,68.17040915479593,0.0,0.0,56,Mist,None,2018-01-15 02:00:00,2018,Jan,2,15
2018-01-15 03:00:00,3004.0,7.4006095002517975,0.11069464602640257,0.0,71,Rain,None,2018-01-15 03:00:00,2018,Jan,3,15
2018-01-15 04:00:00,1939.0,25.63651713041731,0.2903001403201661,0.2739041085262157,88,Clouds,None,2018-01-15 04:00:00,2018,Jan,4,15
2018-01-15 05:00:00,1851.0,72.50353356824164,0.0,0.0,38,Rain,None,2018-01-15 05:00:00,2018,Jan,5,15
2018-01-15 06:00:00,2580.0,87.48947410912973,0.1524382299742354,0.0,39,Clear,None,2018-01-15 06:00:00,2018,Jan,6,15
2018-01-15 07:00:00,1537.0,34.81449292259045,0.0,0.0,8,Clouds,None,2018-01-15 07:00:00,2018,Jan,7,15
2018-01-15 08:00:00,2231.0,47.85516593834376,0.13218639737655974,0.0,74,Drizzle,None,2018-01-15 08:00:00,2018,Jan,8,15
2018-01-15 09:00:00,2567.0,19.636597543083752,0.3873682233710624,0.0,42,Rain,None,2018-01-15 09:00:00,2018,Jan,9,15
2018-01-15 10:00:00,2490.0,13.41416364449585,0.0,0.0,70,Clear,None,2018-01-15 10:00:00,2018,Jan,10,15
2018-01-15 11:00:00,4033.0,58.383874026046215,0.0488145826758366,0.0,61,Mist,None,2018-01-15 11:00:00,2018,Jan,11,15
2018-01-15 12:00:00,2764.0,20.398517105029097,0.150050414278346,0.10814012769543724,41,Clouds,None,2018-01-15 12:00:00,2018,Jan,12,15
2018-01-15 13:00:00,2543.0,48.151059730899114,0.0,0.007349810593078524,31,Clouds,None,2018-01-15 13:00:00,2018,Jan,13,15
2018-01-15 14:00:00,1545.0,31.406234143244962,0.0,0.0,46,Snow,None,2018-01-15 14:00:00,2018,Jan,14,15
2018-01-15 15:00:00,1871.0,95.70339056228596,0.0,0.04829728659585318,43,Snow,None,2018-01-15 15:00:00,2018,Jan,15,15
2018-01-15 16:00:00,2912.0,31.474387278519618,0.35028642498024176,0.07706739913796533,31,Mist,None,2018-01-15 16:00:00,2018,Jan,16,15
2018-01-15 17:00:00,3307.0,50.30712325890342,0.0,0.0,35,Mist,Labor Day,2018-01-15 17:00:00,2018,Jan,17,15
2018-01-15 18:00:00,3430.0,54.689258236582006,0.0,0.14986669991339446,13,Clear,None,2018-01-15 18:00:00,2018,Jan,18,15
2018-01-15 19:00:00,2734.0,109.70271723947832,0.0,0.0,66,Clouds,None,2018-01-15 19:00:00,2018,Jan,19,15
2018-01-15 20:00:00,2188.0,20.93054720600983,0.0,0.0,30,Clear,None,2018-01-15 20:00:00,2018,Jan,20,15
2018-01-15 21:00:00,2213.0,65.62210123842792,0.0,0.030842273280251756,0,Mist,None,2018-01-15 21:00:00,2018,Jan,21,15
